user_id,variant,assignment_date,converted,order_value
5840,control,2026-03-09,0,
5841,control,2026-03-12,1,49.59
5842,treatment,2026-03-14,1,49.69
5843,treatment,2026-03-14,0,
5844,control,2026-03-10,0,
5845,control,2026-03-12,1,32.72
5846,treatment,2026-03-09,0,
5847,treatment,2026-03-02,0,
5848,treatment,2026-03-09,0,
5849,treatment,2026-03-14,0,
5850,treatment,2026-03-09,1,31.13
5851,control,2026-03-01,1,48.65
5852,treatment,2026-03-12,1,69.51
5853,control,2026-03-13,0,
5854,control,2026-03-10,0,
5855,control,2026-03-06,1,70.08
5856,treatment,2026-03-07,0,
5857,treatment,2026-03-04,1,55.98
5858,control,2026-03-04,0,
5859,control,2026-03-05,0,
5860,treatment,2026-03-03,1,25.81
5861,control,2026-03-10,0,
5862,treatment,2026-03-07,0,
5863,treatment,2026-03-05,0,
5864,treatment,2026-03-08,1,35.62
5865,control,2026-03-05,0,
5866,control,2026-03-10,0,
5867,treatment,2026-03-04,0,
5868,control,2026-03-11,0,
5869,control,2026-03-09,0,
5870,treatment,2026-03-01,1,73.55
5871,treatment,2026-03-02,0,
5872,control,2026-03-04,0,
5873,treatment,2026-03-11,0,
5874,control,2026-03-07,0,
5875,treatment,2026-03-14,1,45.61
5876,treatment,2026-03-14,0,
5877,control,2026-03-03,0,
5878,control,2026-03-01,0,
5879,control,2026-03-12,0,
5880,control,2026-03-14,0,
5881,treatment,2026-03-07,1,46.0
5882,treatment,2026-03-11,0,
5883,control,2026-03-08,0,
5884,treatment,2026-03-14,0,
5885,treatment,2026-03-14,0,
5886,control,2026-03-03,0,
5887,treatment,2026-03-06,0,
5888,treatment,2026-03-06,0,
5889,control,2026-03-06,0,
5890,treatment,2026-03-05,0,
5891,treatment,2026-03-08,0,
5892,treatment,2026-03-14,0,
5893,treatment,2026-03-02,0,
5894,control,2026-03-08,0,
5895,treatment,2026-03-09,0,
5896,control,2026-03-14,1,47.91
5897,control,2026-03-06,1,24.29
5898,treatment,2026-03-06,0,
5899,treatment,2026-03-13,0,
5900,treatment,2026-03-10,0,
5901,treatment,2026-03-14,0,
5902,treatment,2026-03-02,1,44.76
5903,treatment,2026-03-05,0,
5904,treatment,2026-03-13,0,
5905,control,2026-03-06,1,33.55
5906,treatment,2026-03-07,0,
5907,treatment,2026-03-02,0,
5908,treatment,2026-03-11,0,
5909,control,2026-03-11,0,
5910,control,2026-03-02,0,
5911,treatment,2026-03-05,0,
5912,control,2026-03-03,0,
5913,control,2026-03-12,0,
5914,control,2026-03-04,0,
5915,treatment,2026-03-10,0,
5916,treatment,2026-03-05,0,
5917,control,2026-03-09,0,
5918,control,2026-03-12,0,
5919,treatment,2026-03-11,0,
5920,control,2026-03-04,1,22.62
5921,treatment,2026-03-11,1,51.08
5922,control,2026-03-05,0,
5923,treatment,2026-03-10,0,
5924,control,2026-03-11,0,
5925,control,2026-03-08,0,
5926,control,2026-03-12,0,
5927,control,2026-03-14,1,68.79
5928,treatment,2026-03-14,0,
5929,control,2026-03-05,0,
5930,treatment,2026-03-04,1,24.52
5931,treatment,2026-03-14,1,32.15
5932,control,2026-03-10,0,
5933,treatment,2026-03-02,1,50.0
5934,treatment,2026-03-05,1,30.35
5935,control,2026-03-01,0,
5936,control,2026-03-08,0,
5937,treatment,2026-03-11,0,
5938,treatment,2026-03-11,0,
5939,treatment,2026-03-11,0,
5940,treatment,2026-03-09,0,
5941,control,2026-03-13,0,
5942,control,2026-03-02,0,
5943,treatment,2026-03-06,0,
5944,control,2026-03-07,0,
5945,control,2026-03-02,1,60.97
5946,control,2026-03-01,0,
5947,control,2026-03-14,0,
5948,treatment,2026-03-02,0,
5949,treatment,2026-03-05,0,
5950,control,2026-03-07,0,
5951,treatment,2026-03-10,0,
5952,treatment,2026-03-05,1,38.46
5953,treatment,2026-03-03,0,
5954,control,2026-03-09,0,
5955,treatment,2026-03-07,0,
5956,treatment,2026-03-05,0,
5957,treatment,2026-03-14,0,
5958,control,2026-03-09,0,
5959,control,2026-03-01,1,65.58
5960,treatment,2026-03-07,0,
5961,treatment,2026-03-02,0,
5962,treatment,2026-03-11,0,
5963,treatment,2026-03-08,0,
5964,control,2026-03-04,0,
5965,treatment,2026-03-11,0,
5966,treatment,2026-03-02,0,
5967,treatment,2026-03-12,0,
5968,treatment,2026-03-12,0,
5969,control,2026-03-08,0,
5970,control,2026-03-08,0,
5971,control,2026-03-04,0,
5972,control,2026-03-12,0,
5973,control,2026-03-10,0,
5974,control,2026-03-10,0,
5975,treatment,2026-03-14,1,37.92
5976,control,2026-03-10,0,
5977,treatment,2026-03-02,1,38.72
5978,treatment,2026-03-14,0,
5979,treatment,2026-03-05,0,
5980,treatment,2026-03-01,0,
5981,control,2026-03-13,0,
5982,treatment,2026-03-05,0,
5983,control,2026-03-05,1,34.76
5984,control,2026-03-03,0,
5985,control,2026-03-07,0,
5986,control,2026-03-11,0,
5987,treatment,2026-03-11,0,
5988,treatment,2026-03-08,0,
5989,control,2026-03-11,0,
5990,treatment,2026-03-08,0,
5991,control,2026-03-05,0,
5992,control,2026-03-12,0,
5993,treatment,2026-03-05,0,
5994,control,2026-03-08,0,
5995,treatment,2026-03-03,0,
5996,control,2026-03-02,0,
5997,treatment,2026-03-09,0,
5998,treatment,2026-03-05,0,
5999,control,2026-03-05,0,
6000,treatment,2026-03-04,0,
6001,treatment,2026-03-06,0,
6002,control,2026-03-12,1,41.32
6003,control,2026-03-01,0,
6004,control,2026-03-02,0,
6005,control,2026-03-03,1,41.79
6006,treatment,2026-03-09,0,
6007,treatment,2026-03-02,0,
6008,treatment,2026-03-02,0,
6009,treatment,2026-03-06,0,
6010,control,2026-03-04,0,
6011,control,2026-03-01,1,59.34
6012,treatment,2026-03-14,0,
6013,treatment,2026-03-03,0,
6014,control,2026-03-13,0,
6015,treatment,2026-03-07,0,
6016,control,2026-03-06,1,50.49
6017,treatment,2026-03-13,0,
6018,treatment,2026-03-10,0,
6019,control,2026-03-08,0,
6020,control,2026-03-01,0,
6021,treatment,2026-03-02,0,
6022,control,2026-03-10,0,
6023,treatment,2026-03-04,0,
6024,treatment,2026-03-14,0,
6025,treatment,2026-03-12,0,
6026,control,2026-03-07,1,47.33
6027,control,2026-03-04,0,
6028,treatment,2026-03-03,0,
6029,treatment,2026-03-10,0,
6030,control,2026-03-06,0,
6031,control,2026-03-01,0,
6032,treatment,2026-03-13,0,
6033,control,2026-03-04,0,
6034,control,2026-03-10,0,
6035,treatment,2026-03-11,0,
6036,control,2026-03-14,0,
6037,control,2026-03-05,0,
6038,control,2026-03-14,0,
6039,treatment,2026-03-08,0,
6040,control,2026-03-09,1,52.4
6041,treatment,2026-03-08,0,
6042,control,2026-03-02,0,
6043,treatment,2026-03-13,0,
6044,treatment,2026-03-01,0,
6045,control,2026-03-05,0,
6046,treatment,2026-03-04,1,50.71
6047,treatment,2026-03-06,0,
6048,treatment,2026-03-01,0,
6049,treatment,2026-03-14,0,
6050,control,2026-03-01,0,
6051,control,2026-03-09,0,
6052,treatment,2026-03-03,0,
6053,treatment,2026-03-03,1,38.05
6054,treatment,2026-03-03,0,
6055,control,2026-03-11,0,
6056,control,2026-03-07,0,
6057,control,2026-03-01,0,
6058,treatment,2026-03-01,1,41.13
6059,treatment,2026-03-10,1,38.87
6060,treatment,2026-03-11,0,
6061,control,2026-03-10,1,66.76
6062,treatment,2026-03-12,0,
6063,control,2026-03-07,0,
6064,treatment,2026-03-04,1,34.19
6065,treatment,2026-03-13,0,
6066,treatment,2026-03-03,0,
6067,control,2026-03-05,0,
6068,control,2026-03-13,0,
6069,control,2026-03-07,0,
6070,control,2026-03-03,0,
6071,treatment,2026-03-06,0,
6072,treatment,2026-03-10,0,
6073,control,2026-03-07,0,
6074,control,2026-03-14,1,31.9
6075,treatment,2026-03-04,1,51.23
6076,control,2026-03-13,0,
6077,treatment,2026-03-06,0,
6078,control,2026-03-13,0,
6079,treatment,2026-03-12,1,48.71
6080,control,2026-03-01,0,
6081,control,2026-03-01,0,
6082,treatment,2026-03-13,0,
6083,treatment,2026-03-07,0,
6084,control,2026-03-13,0,
6085,control,2026-03-11,0,
6086,treatment,2026-03-06,0,
6087,control,2026-03-01,0,
6088,control,2026-03-13,0,
6089,treatment,2026-03-03,0,
6090,control,2026-03-03,0,
6091,control,2026-03-07,0,
6092,control,2026-03-08,1,32.95
6093,treatment,2026-03-01,0,
6094,treatment,2026-03-02,0,
6095,control,2026-03-09,0,
6096,control,2026-03-02,0,
6097,control,2026-03-03,0,
6098,treatment,2026-03-01,0,
6099,control,2026-03-12,1,51.59
6100,treatment,2026-03-07,0,
6101,treatment,2026-03-12,0,
6102,treatment,2026-03-01,0,
6103,treatment,2026-03-02,0,
6104,treatment,2026-03-07,0,
6105,control,2026-03-07,0,
6106,control,2026-03-14,1,39.94
6107,control,2026-03-01,0,
6108,control,2026-03-06,0,
6109,treatment,2026-03-08,0,
6110,treatment,2026-03-13,0,
6111,treatment,2026-03-07,0,
6112,treatment,2026-03-09,0,
6113,control,2026-03-14,0,
6114,control,2026-03-09,0,
6115,treatment,2026-03-08,0,
6116,treatment,2026-03-05,0,
6117,control,2026-03-11,0,
6118,treatment,2026-03-02,0,
6119,control,2026-03-08,1,21.44
6120,control,2026-03-14,0,
6121,control,2026-03-04,0,
6122,control,2026-03-11,0,
6123,treatment,2026-03-09,0,
6124,control,2026-03-06,1,69.96
6125,treatment,2026-03-13,0,
6126,treatment,2026-03-09,0,
6127,control,2026-03-04,0,
6128,control,2026-03-04,1,31.73
6129,treatment,2026-03-03,0,
6130,treatment,2026-03-03,0,
6131,control,2026-03-07,0,
6132,treatment,2026-03-03,0,
6133,control,2026-03-01,0,
6134,treatment,2026-03-13,0,
6135,control,2026-03-02,0,
6136,treatment,2026-03-03,1,32.14
6137,control,2026-03-02,0,
6138,control,2026-03-08,1,39.79
6139,control,2026-03-05,0,
6140,control,2026-03-10,1,48.83
6141,treatment,2026-03-13,1,62.26
6142,treatment,2026-03-11,1,79.57
6143,control,2026-03-14,0,
6144,control,2026-03-11,0,
6145,control,2026-03-04,0,
6146,control,2026-03-08,0,
6147,treatment,2026-03-08,0,
6148,control,2026-03-04,1,27.04
6149,treatment,2026-03-13,0,
6150,control,2026-03-05,0,
6151,treatment,2026-03-13,0,
6152,treatment,2026-03-06,0,
6153,treatment,2026-03-04,0,
6154,control,2026-03-05,0,
6155,control,2026-03-08,0,
6156,treatment,2026-03-13,0,
6157,treatment,2026-03-01,0,
6158,control,2026-03-08,1,62.12
6159,control,2026-03-11,0,
6160,control,2026-03-05,0,
6161,control,2026-03-04,0,
6162,treatment,2026-03-02,0,
6163,treatment,2026-03-06,0,
6164,treatment,2026-03-05,0,
6165,treatment,2026-03-08,0,
6166,control,2026-03-03,0,
6167,control,2026-03-07,0,
6168,treatment,2026-03-12,0,
6169,control,2026-03-06,0,
6170,control,2026-03-09,0,
6171,control,2026-03-12,1,50.49
6172,treatment,2026-03-08,0,
6173,treatment,2026-03-14,0,
6174,control,2026-03-10,0,
6175,treatment,2026-03-04,1,30.16
6176,treatment,2026-03-10,0,
6177,control,2026-03-07,0,
6178,treatment,2026-03-11,0,
6179,control,2026-03-05,0,
6180,control,2026-03-08,0,
6181,treatment,2026-03-03,0,
6182,control,2026-03-04,0,
6183,control,2026-03-03,1,44.47
6184,control,2026-03-02,0,
6185,control,2026-03-01,0,
6186,control,2026-03-07,0,
6187,control,2026-03-08,0,
6188,control,2026-03-07,0,
6189,treatment,2026-03-14,0,
6190,treatment,2026-03-05,0,
6191,control,2026-03-03,0,
6192,treatment,2026-03-14,0,
6193,control,2026-03-04,1,93.27
6194,control,2026-03-03,0,
6195,control,2026-03-04,0,
6196,treatment,2026-03-04,0,
6197,control,2026-03-10,0,
6198,treatment,2026-03-12,1,59.17
6199,treatment,2026-03-13,1,67.8
6200,treatment,2026-03-01,0,
6201,treatment,2026-03-01,0,
6202,control,2026-03-14,0,
6203,control,2026-03-09,0,
6204,control,2026-03-14,0,
6205,treatment,2026-03-07,0,
6206,control,2026-03-09,0,
6207,treatment,2026-03-01,0,
6208,treatment,2026-03-04,0,
6209,treatment,2026-03-08,0,
6210,control,2026-03-10,1,65.78
6211,treatment,2026-03-11,0,
6212,treatment,2026-03-04,1,15.24
6213,treatment,2026-03-12,0,
6214,treatment,2026-03-08,0,
6215,control,2026-03-10,0,
6216,control,2026-03-03,0,
6217,control,2026-03-02,1,29.11
6218,control,2026-03-08,0,
6219,control,2026-03-07,0,
6220,control,2026-03-09,1,11.92
6221,control,2026-03-11,1,60.86
6222,control,2026-03-10,0,
6223,treatment,2026-03-08,0,
6224,treatment,2026-03-05,0,
6225,treatment,2026-03-08,0,
6226,treatment,2026-03-05,0,
6227,treatment,2026-03-09,0,
6228,control,2026-03-10,0,
6229,treatment,2026-03-12,0,
6230,control,2026-03-11,0,
6231,control,2026-03-02,0,
6232,treatment,2026-03-09,0,
6233,treatment,2026-03-05,0,
6234,treatment,2026-03-13,0,
6235,control,2026-03-06,1,25.11
6236,control,2026-03-04,0,
6237,control,2026-03-08,0,
6238,control,2026-03-01,0,
6239,treatment,2026-03-11,1,59.14
6240,treatment,2026-03-03,0,
6241,treatment,2026-03-01,0,
6242,treatment,2026-03-07,0,
6243,control,2026-03-11,0,
6244,control,2026-03-07,1,41.56
6245,treatment,2026-03-05,0,
6246,treatment,2026-03-14,0,
6247,treatment,2026-03-03,0,
6248,treatment,2026-03-09,1,22.96
6249,treatment,2026-03-04,0,
6250,treatment,2026-03-13,0,
6251,control,2026-03-10,0,
6252,control,2026-03-02,0,
6253,treatment,2026-03-09,1,26.34
6254,treatment,2026-03-04,1,67.28
6255,control,2026-03-04,1,31.79
6256,control,2026-03-10,0,
6257,treatment,2026-03-05,0,
6258,treatment,2026-03-10,0,
6259,treatment,2026-03-02,0,
6260,control,2026-03-01,1,53.09
6261,treatment,2026-03-03,0,
6262,treatment,2026-03-09,1,37.2
6263,treatment,2026-03-12,0,
6264,treatment,2026-03-05,1,34.38
6265,treatment,2026-03-07,0,
6266,control,2026-03-01,0,
6267,treatment,2026-03-05,1,47.79
6268,control,2026-03-06,0,
6269,control,2026-03-01,0,
6270,treatment,2026-03-14,0,
6271,control,2026-03-09,0,
6272,treatment,2026-03-09,0,
6273,treatment,2026-03-06,0,
6274,control,2026-03-12,0,
6275,control,2026-03-01,0,
6276,control,2026-03-09,0,
6277,treatment,2026-03-03,1,29.92
6278,control,2026-03-01,1,43.88
6279,treatment,2026-03-10,0,
6280,treatment,2026-03-02,0,
6281,control,2026-03-12,1,54.75
6282,control,2026-03-11,0,
6283,treatment,2026-03-09,0,
6284,treatment,2026-03-09,0,
6285,treatment,2026-03-03,0,
6286,treatment,2026-03-03,0,
6287,control,2026-03-07,0,
6288,treatment,2026-03-14,0,
6289,treatment,2026-03-13,1,46.92
6290,treatment,2026-03-04,0,
6291,control,2026-03-10,0,
6292,control,2026-03-06,0,
6293,treatment,2026-03-14,0,
6294,control,2026-03-08,1,99.19
6295,treatment,2026-03-04,0,
6296,control,2026-03-12,0,
6297,treatment,2026-03-02,1,26.75
6298,control,2026-03-03,0,
6299,control,2026-03-01,0,
6300,control,2026-03-01,0,
6301,treatment,2026-03-11,0,
6302,control,2026-03-05,0,
6303,treatment,2026-03-01,0,
6304,treatment,2026-03-07,0,
6305,treatment,2026-03-11,0,
6306,control,2026-03-10,0,
6307,control,2026-03-03,0,
6308,control,2026-03-08,1,22.59
6309,control,2026-03-14,0,
6310,treatment,2026-03-12,0,
6311,control,2026-03-05,0,
6312,control,2026-03-07,0,
6313,treatment,2026-03-07,0,
6314,treatment,2026-03-04,0,
6315,treatment,2026-03-12,0,
6316,treatment,2026-03-11,1,58.86
6317,treatment,2026-03-05,0,
6318,treatment,2026-03-04,0,
6319,treatment,2026-03-06,0,
6320,control,2026-03-10,0,
6321,treatment,2026-03-03,1,47.26
6322,treatment,2026-03-03,0,
6323,treatment,2026-03-02,0,
6324,control,2026-03-06,1,24.36
6325,control,2026-03-11,0,
6326,control,2026-03-02,0,
6327,control,2026-03-02,0,
6328,control,2026-03-02,0,
6329,control,2026-03-03,0,
6330,treatment,2026-03-03,0,
6331,control,2026-03-13,0,
6332,control,2026-03-09,1,49.75
6333,control,2026-03-06,0,
6334,control,2026-03-04,0,
6335,treatment,2026-03-10,0,
6336,treatment,2026-03-06,0,
6337,control,2026-03-01,0,
6338,treatment,2026-03-05,0,
6339,control,2026-03-10,0,
6340,control,2026-03-14,0,
6341,treatment,2026-03-13,1,18.37
6342,control,2026-03-04,0,
6343,control,2026-03-02,1,48.15
6344,treatment,2026-03-14,1,22.79
6345,control,2026-03-05,0,
6346,treatment,2026-03-09,0,
6347,control,2026-03-04,0,
6348,control,2026-03-14,1,32.43
6349,treatment,2026-03-01,0,
6350,treatment,2026-03-07,0,
6351,treatment,2026-03-14,0,
6352,treatment,2026-03-06,0,
6353,control,2026-03-13,0,
6354,treatment,2026-03-14,0,
6355,treatment,2026-03-06,0,
6356,treatment,2026-03-11,1,40.05
6357,control,2026-03-03,0,
6358,treatment,2026-03-09,0,
6359,control,2026-03-13,0,
6360,treatment,2026-03-12,0,
6361,treatment,2026-03-06,0,
6362,control,2026-03-02,0,
6363,treatment,2026-03-06,0,
6364,control,2026-03-13,0,
6365,treatment,2026-03-03,0,
6366,control,2026-03-07,0,
6367,control,2026-03-04,0,
6368,treatment,2026-03-13,0,
6369,treatment,2026-03-03,0,
6370,control,2026-03-08,0,
6371,treatment,2026-03-14,0,
6372,treatment,2026-03-05,0,
6373,treatment,2026-03-06,0,
6374,control,2026-03-05,0,
6375,treatment,2026-03-06,1,55.56
6376,treatment,2026-03-06,0,
6377,treatment,2026-03-10,1,51.39
6378,treatment,2026-03-09,0,
6379,treatment,2026-03-07,1,31.52
6380,treatment,2026-03-02,0,
6381,treatment,2026-03-11,0,
6382,control,2026-03-12,0,
6383,control,2026-03-09,0,
6384,control,2026-03-08,0,
6385,treatment,2026-03-05,0,
6386,treatment,2026-03-01,0,
6387,treatment,2026-03-06,1,29.56
6388,control,2026-03-09,0,
6389,control,2026-03-13,0,
6390,control,2026-03-10,0,
6391,treatment,2026-03-02,0,
6392,treatment,2026-03-12,0,
6393,control,2026-03-12,0,
6394,treatment,2026-03-09,0,
6395,treatment,2026-03-06,0,
6396,treatment,2026-03-01,0,
6397,treatment,2026-03-05,0,
6398,treatment,2026-03-04,0,
6399,control,2026-03-03,0,
6400,control,2026-03-02,0,
6401,treatment,2026-03-12,0,
6402,treatment,2026-03-12,0,
6403,control,2026-03-01,0,
6404,treatment,2026-03-04,0,
6405,control,2026-03-08,0,
6406,control,2026-03-12,0,
6407,treatment,2026-03-08,0,
6408,treatment,2026-03-12,0,
6409,treatment,2026-03-06,0,
6410,treatment,2026-03-12,0,
6411,control,2026-03-05,0,
6412,treatment,2026-03-07,0,
6413,treatment,2026-03-10,0,
6414,control,2026-03-03,0,
6415,control,2026-03-01,0,
6416,treatment,2026-03-02,0,
6417,control,2026-03-10,0,
6418,control,2026-03-12,0,
6419,treatment,2026-03-14,0,
6420,treatment,2026-03-05,0,
6421,treatment,2026-03-01,0,
6422,treatment,2026-03-06,1,37.69
6423,treatment,2026-03-02,0,
6424,control,2026-03-03,0,
6425,control,2026-03-07,0,
6426,treatment,2026-03-12,0,
6427,treatment,2026-03-08,1,65.43
6428,control,2026-03-07,0,
6429,treatment,2026-03-09,0,
6430,treatment,2026-03-04,0,
6431,treatment,2026-03-04,0,
6432,treatment,2026-03-01,0,
6433,treatment,2026-03-09,0,
6434,treatment,2026-03-01,1,44.47
6435,treatment,2026-03-03,0,
6436,control,2026-03-02,0,
6437,control,2026-03-10,0,
6438,treatment,2026-03-10,1,49.68
6439,treatment,2026-03-11,0,
6440,control,2026-03-07,0,
6441,treatment,2026-03-07,1,61.26
6442,treatment,2026-03-10,0,
6443,control,2026-03-09,0,
6444,control,2026-03-04,0,
6445,treatment,2026-03-10,1,19.86
6446,treatment,2026-03-10,1,32.51
6447,control,2026-03-06,0,
6448,treatment,2026-03-01,0,
6449,control,2026-03-07,0,
6450,treatment,2026-03-01,0,
6451,treatment,2026-03-01,0,
6452,treatment,2026-03-02,0,
6453,treatment,2026-03-06,0,
6454,treatment,2026-03-13,0,
6455,treatment,2026-03-14,0,
6456,control,2026-03-01,0,
6457,control,2026-03-07,0,
6458,control,2026-03-14,0,
6459,treatment,2026-03-09,0,
6460,control,2026-03-12,0,
6461,control,2026-03-01,0,
6462,control,2026-03-12,0,
6463,control,2026-03-03,0,
6464,treatment,2026-03-14,0,
6465,control,2026-03-11,0,
6466,control,2026-03-12,0,
6467,treatment,2026-03-05,0,
6468,control,2026-03-11,0,
6469,treatment,2026-03-14,0,
6470,treatment,2026-03-04,0,
6471,control,2026-03-12,0,
6472,control,2026-03-07,0,
6473,treatment,2026-03-14,0,
6474,control,2026-03-13,0,
6475,control,2026-03-06,1,63.45
6476,treatment,2026-03-12,1,47.5
6477,treatment,2026-03-11,1,55.37
6478,treatment,2026-03-13,0,
6479,control,2026-03-12,0,
6480,treatment,2026-03-05,0,
6481,treatment,2026-03-12,1,31.59
6482,control,2026-03-10,0,
6483,control,2026-03-08,1,61.4
6484,treatment,2026-03-09,0,
6485,control,2026-03-05,0,
6486,treatment,2026-03-08,0,
6487,control,2026-03-07,0,
6488,treatment,2026-03-02,0,
6489,control,2026-03-01,0,
6490,control,2026-03-05,0,
6491,treatment,2026-03-14,0,
6492,treatment,2026-03-01,0,
6493,treatment,2026-03-13,0,
6494,control,2026-03-07,0,
6495,treatment,2026-03-01,0,
6496,treatment,2026-03-03,0,
6497,control,2026-03-06,0,
6498,control,2026-03-01,0,
6499,control,2026-03-05,0,
6500,control,2026-03-05,0,
6501,control,2026-03-05,0,
6502,control,2026-03-04,0,
6503,control,2026-03-09,0,
6504,control,2026-03-14,1,35.58
6505,treatment,2026-03-12,0,
6506,control,2026-03-03,1,53.58
6507,treatment,2026-03-08,0,
6508,treatment,2026-03-12,0,
6509,treatment,2026-03-07,0,
6510,control,2026-03-05,0,
6511,treatment,2026-03-10,0,
6512,treatment,2026-03-12,0,
6513,control,2026-03-05,0,
6514,treatment,2026-03-05,1,49.39
6515,treatment,2026-03-06,0,
6516,treatment,2026-03-11,0,
6517,treatment,2026-03-10,1,34.45
6518,control,2026-03-04,0,
6519,control,2026-03-02,0,
6520,control,2026-03-12,0,
6521,treatment,2026-03-13,1,72.83
6522,treatment,2026-03-02,1,79.46
6523,control,2026-03-03,0,
6524,treatment,2026-03-06,0,
6525,control,2026-03-14,0,
6526,control,2026-03-02,0,
6527,control,2026-03-01,0,
6528,treatment,2026-03-14,0,
6529,treatment,2026-03-03,0,
6530,control,2026-03-14,0,
6531,treatment,2026-03-10,0,
6532,treatment,2026-03-04,1,35.41
6533,treatment,2026-03-07,0,
6534,treatment,2026-03-14,0,
6535,treatment,2026-03-13,0,
6536,control,2026-03-09,1,48.22
6537,treatment,2026-03-08,0,
6538,control,2026-03-11,0,
6539,treatment,2026-03-09,0,
6540,treatment,2026-03-01,0,
6541,control,2026-03-13,0,
6542,control,2026-03-02,0,
6543,treatment,2026-03-03,0,
6544,control,2026-03-04,1,29.72
6545,control,2026-03-02,0,
6546,control,2026-03-06,1,72.4
6547,treatment,2026-03-09,0,
6548,control,2026-03-04,0,
6549,treatment,2026-03-09,0,
6550,treatment,2026-03-01,0,
6551,control,2026-03-05,0,
