user_id,variant,assignment_date,sessions_14d,retained_30d
4186,treatment,2026-03-11,6,0
4187,control,2026-03-05,10,0
4188,control,2026-03-06,9,0
4189,control,2026-03-03,8,0
4190,treatment,2026-03-03,11,0
4191,treatment,2026-03-11,3,0
4192,control,2026-03-05,3,1
4193,treatment,2026-03-03,7,0
4194,control,2026-03-06,9,1
4195,control,2026-03-13,4,1
4196,treatment,2026-03-14,11,0
4197,treatment,2026-03-15,8,0
4198,control,2026-03-09,9,0
4199,control,2026-03-13,5,1
4200,control,2026-03-11,10,0
4201,control,2026-03-08,9,0
4202,treatment,2026-03-02,8,0
4203,treatment,2026-03-15,9,0
4204,control,2026-03-10,5,1
4205,control,2026-03-04,1,0
4206,treatment,2026-03-06,9,1
4207,control,2026-03-08,9,0
4208,control,2026-03-07,6,0
4209,control,2026-03-15,4,1
4210,control,2026-03-07,7,1
4211,treatment,2026-03-05,10,0
4212,treatment,2026-03-08,7,0
4213,treatment,2026-03-04,11,1
4214,control,2026-03-15,9,0
4215,control,2026-03-03,7,0
4216,control,2026-03-08,9,0
4217,control,2026-03-09,4,1
4218,treatment,2026-03-11,11,0
4219,control,2026-03-12,8,0
4220,treatment,2026-03-07,6,0
4221,treatment,2026-03-07,3,0
4222,treatment,2026-03-04,6,0
4223,treatment,2026-03-10,7,0
4224,control,2026-03-03,7,0
4225,treatment,2026-03-13,8,0
4226,control,2026-03-07,6,0
4227,control,2026-03-07,11,0
4228,treatment,2026-03-14,12,1
4229,treatment,2026-03-09,5,1
4230,control,2026-03-10,6,0
4231,control,2026-03-04,5,0
4232,control,2026-03-05,9,0
4233,treatment,2026-03-05,8,1
4234,control,2026-03-13,11,0
4235,treatment,2026-03-09,5,0
4236,treatment,2026-03-05,9,0
4237,treatment,2026-03-12,9,1
4238,treatment,2026-03-12,8,0
4239,treatment,2026-03-08,5,1
4240,treatment,2026-03-08,13,1
4241,control,2026-03-04,6,1
4242,treatment,2026-03-14,7,0
4243,treatment,2026-03-05,10,0
4244,control,2026-03-12,9,0
4245,control,2026-03-14,9,0
4246,treatment,2026-03-09,8,0
4247,control,2026-03-14,11,0
4248,control,2026-03-09,7,0
4249,treatment,2026-03-09,7,1
4250,treatment,2026-03-12,13,0
4251,control,2026-03-09,9,0
4252,treatment,2026-03-03,6,1
4253,control,2026-03-08,8,1
4254,treatment,2026-03-07,14,1
4255,control,2026-03-09,8,0
4256,treatment,2026-03-06,11,1
4257,control,2026-03-14,6,0
4258,control,2026-03-05,8,0
4259,control,2026-03-02,11,0
4260,control,2026-03-14,5,0
4261,treatment,2026-03-12,7,1
4262,treatment,2026-03-03,8,0
4263,control,2026-03-04,8,0
4264,control,2026-03-14,15,0
4265,control,2026-03-02,5,0
4266,treatment,2026-03-12,10,1
4267,control,2026-03-09,11,0
4268,treatment,2026-03-12,10,1
4269,treatment,2026-03-10,7,0
4270,treatment,2026-03-04,6,1
4271,control,2026-03-06,6,1
4272,control,2026-03-15,5,1
4273,treatment,2026-03-02,9,0
4274,treatment,2026-03-06,7,0
4275,treatment,2026-03-15,7,1
4276,control,2026-03-08,10,1
4277,treatment,2026-03-05,7,0
4278,treatment,2026-03-02,12,0
4279,treatment,2026-03-10,7,1
4280,treatment,2026-03-04,13,0
4281,control,2026-03-09,7,1
4282,control,2026-03-11,7,1
4283,treatment,2026-03-12,6,1
4284,control,2026-03-05,12,1
4285,control,2026-03-08,8,1
4286,treatment,2026-03-14,12,0
4287,treatment,2026-03-09,11,1
4288,treatment,2026-03-09,8,0
4289,control,2026-03-13,9,1
4290,treatment,2026-03-08,18,1
4291,control,2026-03-08,7,0
4292,control,2026-03-13,9,0
4293,treatment,2026-03-15,10,1
4294,treatment,2026-03-14,7,0
4295,control,2026-03-09,4,0
4296,treatment,2026-03-13,10,1
4297,control,2026-03-04,9,1
4298,treatment,2026-03-08,10,0
4299,control,2026-03-12,7,0
4300,treatment,2026-03-14,10,0
4301,control,2026-03-10,5,0
4302,treatment,2026-03-08,10,1
4303,treatment,2026-03-08,6,1
4304,treatment,2026-03-03,12,1
4305,treatment,2026-03-12,11,0
4306,treatment,2026-03-07,8,0
4307,control,2026-03-09,8,0
4308,treatment,2026-03-11,8,0
4309,treatment,2026-03-15,14,0
4310,treatment,2026-03-11,13,1
4311,treatment,2026-03-02,6,0
4312,treatment,2026-03-10,4,1
4313,treatment,2026-03-13,6,0
4314,treatment,2026-03-08,8,1
4315,treatment,2026-03-14,2,0
4316,treatment,2026-03-11,4,0
4317,control,2026-03-05,15,1
4318,control,2026-03-13,8,1
4319,treatment,2026-03-13,6,1
4320,control,2026-03-14,13,0
4321,control,2026-03-14,10,1
4322,treatment,2026-03-14,15,1
4323,control,2026-03-12,5,0
4324,treatment,2026-03-08,12,0
4325,treatment,2026-03-02,6,0
4326,control,2026-03-08,11,1
4327,control,2026-03-04,14,1
4328,control,2026-03-15,13,0
4329,treatment,2026-03-10,8,0
4330,control,2026-03-07,10,1
4331,control,2026-03-15,9,1
4332,treatment,2026-03-15,9,1
4333,treatment,2026-03-02,9,0
4334,treatment,2026-03-05,6,0
4335,treatment,2026-03-12,9,1
4336,control,2026-03-13,9,0
4337,control,2026-03-03,10,0
4338,control,2026-03-12,10,1
4339,control,2026-03-02,13,0
4340,treatment,2026-03-03,6,1
4341,treatment,2026-03-08,4,0
4342,treatment,2026-03-03,6,1
4343,control,2026-03-08,8,0
4344,treatment,2026-03-08,10,0
4345,control,2026-03-07,1,1
4346,treatment,2026-03-11,6,1
4347,treatment,2026-03-10,7,0
4348,treatment,2026-03-07,11,0
4349,control,2026-03-04,9,0
4350,treatment,2026-03-05,7,1
4351,treatment,2026-03-02,12,0
4352,treatment,2026-03-06,3,1
4353,control,2026-03-10,8,1
4354,control,2026-03-02,9,1
4355,control,2026-03-13,10,0
4356,control,2026-03-14,6,1
4357,control,2026-03-09,7,1
4358,control,2026-03-03,13,0
4359,treatment,2026-03-14,7,0
4360,treatment,2026-03-09,8,1
4361,control,2026-03-08,9,0
4362,treatment,2026-03-04,5,0
4363,control,2026-03-05,6,1
4364,control,2026-03-09,8,0
4365,treatment,2026-03-12,11,0
4366,treatment,2026-03-07,8,0
4367,treatment,2026-03-10,9,1
4368,treatment,2026-03-14,4,1
4369,control,2026-03-13,6,0
4370,treatment,2026-03-11,4,1
4371,control,2026-03-12,10,0
4372,treatment,2026-03-13,8,1
4373,treatment,2026-03-02,17,0
4374,control,2026-03-06,8,0
4375,treatment,2026-03-14,5,0
4376,control,2026-03-07,11,0
4377,treatment,2026-03-07,15,1
4378,control,2026-03-14,4,1
4379,control,2026-03-04,6,1
4380,control,2026-03-13,6,1
4381,treatment,2026-03-03,6,1
4382,treatment,2026-03-13,4,0
4383,treatment,2026-03-04,3,1
4384,control,2026-03-04,7,1
4385,control,2026-03-04,9,1
4386,treatment,2026-03-14,10,1
4387,treatment,2026-03-03,7,0
4388,treatment,2026-03-13,9,0
4389,control,2026-03-03,13,0
4390,control,2026-03-11,7,1
4391,treatment,2026-03-04,3,1
4392,treatment,2026-03-10,6,0
4393,control,2026-03-08,8,1
4394,treatment,2026-03-07,9,0
4395,control,2026-03-02,6,0
4396,treatment,2026-03-04,11,0
4397,control,2026-03-14,6,1
4398,treatment,2026-03-03,10,1
4399,control,2026-03-05,10,1
4400,treatment,2026-03-14,9,0
4401,control,2026-03-04,5,0
4402,treatment,2026-03-04,11,1
4403,treatment,2026-03-03,6,0
4404,treatment,2026-03-02,4,0
4405,treatment,2026-03-06,9,0
4406,control,2026-03-14,8,0
4407,treatment,2026-03-10,14,0
4408,treatment,2026-03-05,7,0
4409,treatment,2026-03-10,6,0
4410,control,2026-03-09,6,1
4411,control,2026-03-12,4,1
4412,treatment,2026-03-04,6,0
4413,control,2026-03-05,7,1
4414,control,2026-03-04,6,0
4415,treatment,2026-03-05,6,1
4416,control,2026-03-04,8,1
4417,treatment,2026-03-06,13,0
4418,control,2026-03-15,13,0
4419,treatment,2026-03-12,4,0
4420,control,2026-03-15,10,1
4421,treatment,2026-03-08,8,1
4422,control,2026-03-12,4,0
4423,treatment,2026-03-10,10,0
4424,treatment,2026-03-09,6,0
4425,treatment,2026-03-14,9,0
4426,treatment,2026-03-13,11,0
4427,control,2026-03-14,10,0
4428,treatment,2026-03-09,12,0
4429,treatment,2026-03-07,11,0
4430,control,2026-03-04,6,0
4431,treatment,2026-03-02,10,0
4432,treatment,2026-03-10,9,0
4433,treatment,2026-03-07,10,1
4434,control,2026-03-12,7,0
4435,control,2026-03-15,3,0
4436,treatment,2026-03-07,8,1
4437,control,2026-03-11,10,0
4438,treatment,2026-03-02,13,0
4439,control,2026-03-03,3,1
4440,treatment,2026-03-06,6,0
4441,control,2026-03-07,6,1
4442,control,2026-03-05,10,0
4443,treatment,2026-03-05,13,0
4444,control,2026-03-13,8,1
4445,control,2026-03-10,12,0
4446,control,2026-03-15,3,1
4447,treatment,2026-03-06,8,0
4448,control,2026-03-13,11,0
4449,treatment,2026-03-04,10,0
4450,treatment,2026-03-05,7,1
4451,control,2026-03-10,5,0
4452,treatment,2026-03-15,7,0
4453,treatment,2026-03-14,8,0
4454,control,2026-03-03,7,1
4455,control,2026-03-09,8,0
4456,control,2026-03-09,3,1
4457,treatment,2026-03-14,10,0
4458,treatment,2026-03-07,13,0
4459,treatment,2026-03-04,10,0
4460,treatment,2026-03-09,10,0
4461,treatment,2026-03-06,12,1
4462,treatment,2026-03-04,11,0
4463,control,2026-03-06,6,0
4464,control,2026-03-10,5,1
4465,treatment,2026-03-04,15,1
4466,control,2026-03-03,8,0
4467,treatment,2026-03-02,14,1
4468,control,2026-03-12,9,0
4469,control,2026-03-07,9,0
4470,control,2026-03-07,7,0
4471,treatment,2026-03-09,6,0
4472,treatment,2026-03-03,7,1
4473,treatment,2026-03-15,10,0
4474,control,2026-03-11,11,0
4475,control,2026-03-08,5,1
4476,treatment,2026-03-03,16,1
4477,treatment,2026-03-14,6,0
4478,treatment,2026-03-06,7,0
4479,treatment,2026-03-07,12,1
4480,treatment,2026-03-09,12,0
4481,control,2026-03-13,5,1
4482,control,2026-03-15,5,1
4483,control,2026-03-08,13,1
4484,control,2026-03-06,6,1
4485,treatment,2026-03-12,7,1
4486,treatment,2026-03-03,9,0
4487,control,2026-03-04,7,0
4488,control,2026-03-02,6,1
4489,control,2026-03-12,4,0
4490,treatment,2026-03-07,8,1
4491,treatment,2026-03-13,10,0
4492,treatment,2026-03-12,11,0
4493,control,2026-03-11,7,0
4494,control,2026-03-13,9,0
4495,treatment,2026-03-14,9,0
4496,treatment,2026-03-02,15,0
4497,treatment,2026-03-09,13,0
4498,control,2026-03-03,6,0
4499,control,2026-03-10,2,0
4500,control,2026-03-14,6,0
4501,treatment,2026-03-12,10,1
4502,treatment,2026-03-04,5,1
4503,treatment,2026-03-11,9,0
4504,treatment,2026-03-07,18,1
4505,control,2026-03-05,7,1
4506,treatment,2026-03-12,10,1
4507,treatment,2026-03-06,8,0
4508,treatment,2026-03-02,8,1
4509,control,2026-03-13,10,0
4510,treatment,2026-03-11,6,1
4511,control,2026-03-06,13,0
4512,control,2026-03-14,9,1
4513,control,2026-03-04,13,0
4514,control,2026-03-15,10,1
4515,treatment,2026-03-14,9,0
4516,treatment,2026-03-14,9,0
4517,control,2026-03-07,11,0
4518,control,2026-03-14,5,1
4519,treatment,2026-03-11,12,1
4520,control,2026-03-03,5,0
4521,treatment,2026-03-08,10,0
4522,control,2026-03-06,5,1
4523,treatment,2026-03-06,12,0
4524,treatment,2026-03-08,9,0
4525,control,2026-03-14,10,1
4526,control,2026-03-05,9,0
4527,control,2026-03-06,5,0
4528,control,2026-03-15,11,0
4529,control,2026-03-02,5,1
4530,control,2026-03-08,12,1
4531,treatment,2026-03-02,5,1
4532,treatment,2026-03-05,8,1
4533,treatment,2026-03-03,6,0
4534,control,2026-03-05,6,0
4535,control,2026-03-04,13,0
4536,control,2026-03-03,8,0
4537,control,2026-03-07,8,0
4538,control,2026-03-05,8,0
4539,treatment,2026-03-05,4,1
4540,treatment,2026-03-08,8,0
4541,treatment,2026-03-10,9,1
4542,control,2026-03-03,9,0
4543,treatment,2026-03-08,6,0
4544,control,2026-03-07,5,0
4545,control,2026-03-12,7,0
4546,control,2026-03-08,8,0
4547,control,2026-03-07,2,1
4548,treatment,2026-03-04,13,1
4549,treatment,2026-03-15,7,0
4550,control,2026-03-13,0,0
4551,treatment,2026-03-14,10,0
4552,control,2026-03-08,7,0
4553,control,2026-03-06,5,1
4554,treatment,2026-03-09,7,1
4555,treatment,2026-03-09,5,1
4556,control,2026-03-07,6,1
4557,treatment,2026-03-04,4,1
4558,treatment,2026-03-10,7,0
4559,treatment,2026-03-14,5,0
4560,control,2026-03-10,11,1
4561,control,2026-03-13,10,0
4562,treatment,2026-03-14,7,0
4563,treatment,2026-03-13,10,0
4564,control,2026-03-12,10,0
4565,control,2026-03-15,8,0
4566,control,2026-03-03,9,1
4567,treatment,2026-03-09,12,1
4568,control,2026-03-11,7,1
4569,treatment,2026-03-02,6,0
4570,control,2026-03-09,8,0
4571,treatment,2026-03-13,5,0
4572,treatment,2026-03-09,3,1
4573,control,2026-03-07,8,0
4574,treatment,2026-03-10,11,1
4575,control,2026-03-08,5,1
4576,treatment,2026-03-10,4,0
4577,treatment,2026-03-05,8,1
4578,treatment,2026-03-09,12,1
4579,control,2026-03-12,3,0
4580,control,2026-03-10,12,0
4581,control,2026-03-14,10,1
4582,treatment,2026-03-06,12,0
4583,treatment,2026-03-08,9,0
4584,control,2026-03-14,10,0
4585,control,2026-03-11,9,1
4586,treatment,2026-03-10,7,1
4587,control,2026-03-11,8,0
4588,treatment,2026-03-11,4,1
4589,treatment,2026-03-02,8,0
4590,treatment,2026-03-14,10,0
4591,treatment,2026-03-06,11,0
4592,control,2026-03-02,15,0
4593,control,2026-03-12,12,0
4594,control,2026-03-12,8,0
4595,treatment,2026-03-05,7,0
4596,control,2026-03-13,10,1
4597,control,2026-03-11,9,0
4598,treatment,2026-03-11,12,0
4599,control,2026-03-13,8,0
4600,control,2026-03-10,10,1
4601,treatment,2026-03-02,6,0
4602,treatment,2026-03-06,8,1
4603,control,2026-03-09,6,0
4604,treatment,2026-03-14,9,0
4605,control,2026-03-10,3,0
4606,treatment,2026-03-12,10,0
4607,treatment,2026-03-08,10,1
4608,treatment,2026-03-10,6,1
4609,control,2026-03-06,13,0
4610,control,2026-03-12,5,0
4611,control,2026-03-11,11,1
4612,treatment,2026-03-05,11,0
4613,control,2026-03-02,4,0
4614,treatment,2026-03-05,7,0
4615,treatment,2026-03-11,7,1
4616,control,2026-03-09,10,0
4617,treatment,2026-03-14,15,0
4618,control,2026-03-03,4,0
4619,control,2026-03-12,7,0
4620,control,2026-03-07,5,1
4621,treatment,2026-03-13,11,0
4622,treatment,2026-03-05,9,0
4623,treatment,2026-03-02,9,0
4624,treatment,2026-03-13,8,1
4625,control,2026-03-05,5,1
4626,treatment,2026-03-11,15,1
4627,control,2026-03-03,6,0
4628,control,2026-03-14,10,1
4629,control,2026-03-14,6,0
4630,control,2026-03-13,5,0
4631,treatment,2026-03-14,8,1
4632,treatment,2026-03-11,8,1
4633,treatment,2026-03-07,12,0
4634,control,2026-03-10,8,1
4635,treatment,2026-03-12,7,0
4636,control,2026-03-05,15,0
4637,control,2026-03-15,9,1
4638,control,2026-03-12,6,1
4639,control,2026-03-08,6,1
4640,control,2026-03-06,12,0
4641,control,2026-03-04,7,1
4642,treatment,2026-03-14,3,1
4643,control,2026-03-13,10,0
4644,treatment,2026-03-04,9,1
4645,treatment,2026-03-12,9,0
4646,control,2026-03-07,5,0
4647,treatment,2026-03-12,7,0
4648,control,2026-03-10,4,1
4649,treatment,2026-03-02,11,1
4650,treatment,2026-03-10,10,0
4651,control,2026-03-06,3,0
4652,control,2026-03-02,8,0
4653,control,2026-03-13,16,0
4654,treatment,2026-03-06,9,1
4655,control,2026-03-14,12,0
4656,treatment,2026-03-13,10,0
4657,control,2026-03-15,9,0
4658,control,2026-03-14,7,0
4659,control,2026-03-06,7,0
4660,control,2026-03-05,14,0
4661,control,2026-03-13,6,0
4662,control,2026-03-13,6,0
4663,treatment,2026-03-08,8,1
4664,treatment,2026-03-12,7,0
4665,control,2026-03-09,12,1
4666,treatment,2026-03-13,7,0
4667,treatment,2026-03-07,11,0
4668,control,2026-03-10,4,0
4669,control,2026-03-09,9,0
4670,control,2026-03-08,6,0
4671,treatment,2026-03-14,9,0
4672,treatment,2026-03-08,6,0
4673,control,2026-03-09,6,0
4674,control,2026-03-10,8,1
4675,treatment,2026-03-06,5,0
4676,control,2026-03-04,6,1
4677,treatment,2026-03-02,6,0
4678,control,2026-03-02,9,1
4679,treatment,2026-03-04,8,1
4680,treatment,2026-03-13,14,0
4681,control,2026-03-09,5,1
4682,treatment,2026-03-07,12,0
4683,treatment,2026-03-06,14,0
4684,control,2026-03-09,10,1
4685,control,2026-03-11,7,0
4686,treatment,2026-03-08,6,0
4687,control,2026-03-11,3,0
4688,treatment,2026-03-09,9,0
4689,treatment,2026-03-03,5,1
4690,treatment,2026-03-06,5,0
4691,treatment,2026-03-07,10,1
4692,treatment,2026-03-10,9,0
4693,control,2026-03-07,2,0
4694,control,2026-03-14,2,1
4695,control,2026-03-13,14,1
4696,control,2026-03-03,9,1
4697,control,2026-03-14,9,1
4698,treatment,2026-03-04,8,0
4699,treatment,2026-03-15,9,1
4700,control,2026-03-06,8,1
4701,control,2026-03-09,7,1
4702,treatment,2026-03-03,13,0
4703,treatment,2026-03-13,8,1
4704,treatment,2026-03-13,12,0
4705,treatment,2026-03-10,3,0
4706,treatment,2026-03-13,8,1
4707,treatment,2026-03-12,8,0
4708,control,2026-03-10,8,0
4709,treatment,2026-03-09,7,0
4710,treatment,2026-03-04,13,1
4711,treatment,2026-03-12,5,1
4712,treatment,2026-03-15,7,0
4713,control,2026-03-14,9,1
4714,treatment,2026-03-13,5,0
4715,treatment,2026-03-13,10,1
4716,treatment,2026-03-07,6,0
4717,treatment,2026-03-12,12,0
4718,control,2026-03-05,6,0
4719,treatment,2026-03-09,7,0
4720,control,2026-03-11,9,0
4721,control,2026-03-02,5,0
4722,treatment,2026-03-02,7,0
4723,treatment,2026-03-11,5,0
4724,treatment,2026-03-05,13,0
4725,control,2026-03-13,14,0
4726,treatment,2026-03-02,8,0
4727,control,2026-03-07,9,1
4728,control,2026-03-06,6,1
4729,control,2026-03-07,6,1
4730,control,2026-03-06,8,0
4731,control,2026-03-14,8,0
4732,treatment,2026-03-10,7,1
4733,control,2026-03-14,8,0
4734,control,2026-03-11,8,1
4735,treatment,2026-03-05,8,1
4736,treatment,2026-03-07,14,0
4737,control,2026-03-13,7,1
4738,control,2026-03-11,13,0
4739,treatment,2026-03-14,8,0
4740,control,2026-03-14,14,0
4741,treatment,2026-03-10,7,0
4742,control,2026-03-08,10,0
4743,treatment,2026-03-10,9,0
4744,treatment,2026-03-05,7,1
4745,treatment,2026-03-11,13,0
4746,treatment,2026-03-05,12,1
4747,treatment,2026-03-14,5,1
4748,control,2026-03-13,8,0
4749,treatment,2026-03-03,12,0
4750,treatment,2026-03-10,12,0
4751,control,2026-03-14,11,1
4752,control,2026-03-08,4,0
4753,treatment,2026-03-11,9,1
4754,control,2026-03-04,8,0
4755,treatment,2026-03-09,8,0
4756,treatment,2026-03-14,11,1
4757,control,2026-03-07,4,0
4758,control,2026-03-15,16,0
4759,treatment,2026-03-05,12,0
4760,treatment,2026-03-05,9,0
4761,treatment,2026-03-13,6,1
4762,treatment,2026-03-10,11,0
4763,control,2026-03-15,9,0
4764,treatment,2026-03-08,5,0
4765,control,2026-03-09,9,1
4766,treatment,2026-03-07,5,0
4767,control,2026-03-08,10,0
4768,treatment,2026-03-11,9,0
4769,control,2026-03-06,5,0
4770,control,2026-03-13,6,1
4771,control,2026-03-06,5,0
4772,treatment,2026-03-02,16,0
4773,treatment,2026-03-11,11,0
4774,control,2026-03-11,14,0
4775,control,2026-03-03,6,1
4776,treatment,2026-03-07,10,0
4777,treatment,2026-03-12,5,1
4778,control,2026-03-15,4,1
4779,treatment,2026-03-10,10,0
4780,treatment,2026-03-02,6,0
4781,control,2026-03-09,9,0
4782,treatment,2026-03-13,7,0
4783,control,2026-03-14,8,0
4784,treatment,2026-03-13,14,1
4785,control,2026-03-13,3,1
4786,control,2026-03-11,5,0
4787,treatment,2026-03-14,6,0
4788,control,2026-03-15,10,1
4789,control,2026-03-10,10,0
4790,treatment,2026-03-02,5,0
4791,treatment,2026-03-15,11,0
4792,treatment,2026-03-03,11,0
4793,treatment,2026-03-14,8,0
4794,treatment,2026-03-02,12,0
4795,control,2026-03-08,7,1
4796,control,2026-03-11,14,0
4797,control,2026-03-07,7,0
4798,treatment,2026-03-02,12,1
4799,control,2026-03-06,5,0
4800,control,2026-03-11,11,1
4801,treatment,2026-03-14,9,1
4802,control,2026-03-13,5,0
4803,treatment,2026-03-02,7,1
4804,treatment,2026-03-10,10,1
4805,control,2026-03-03,5,0
4806,control,2026-03-06,7,0
4807,treatment,2026-03-03,9,1
4808,treatment,2026-03-10,6,0
4809,treatment,2026-03-07,11,1
4810,control,2026-03-13,14,1
4811,control,2026-03-06,4,0
4812,treatment,2026-03-12,7,0
4813,treatment,2026-03-11,6,0
4814,control,2026-03-14,10,0
4815,control,2026-03-08,8,0
4816,treatment,2026-03-12,13,1
4817,treatment,2026-03-08,13,1
4818,treatment,2026-03-10,8,0
4819,treatment,2026-03-08,8,1
4820,control,2026-03-03,5,0
4821,treatment,2026-03-14,15,1
4822,treatment,2026-03-05,10,0
4823,treatment,2026-03-07,5,0
4824,control,2026-03-14,17,1
4825,treatment,2026-03-09,6,1
4826,treatment,2026-03-14,9,0
4827,treatment,2026-03-12,12,0
4828,treatment,2026-03-04,8,1
4829,control,2026-03-11,10,0
4830,treatment,2026-03-10,8,0
4831,treatment,2026-03-05,9,0
4832,treatment,2026-03-03,9,0
4833,treatment,2026-03-08,4,0
4834,control,2026-03-08,8,1
4835,treatment,2026-03-06,10,0
4836,control,2026-03-14,5,1
4837,control,2026-03-04,6,0
4838,treatment,2026-03-14,6,1
4839,control,2026-03-05,6,1
4840,control,2026-03-11,8,0
4841,treatment,2026-03-05,9,0
4842,control,2026-03-09,10,1
4843,treatment,2026-03-05,5,0
4844,treatment,2026-03-06,8,1
4845,treatment,2026-03-14,10,1
4846,control,2026-03-05,9,1
4847,treatment,2026-03-03,5,0
4848,control,2026-03-15,8,0
4849,treatment,2026-03-15,6,0
4850,control,2026-03-04,8,1
4851,control,2026-03-10,7,0
4852,control,2026-03-13,2,0
4853,treatment,2026-03-14,9,0
4854,treatment,2026-03-06,10,1
4855,control,2026-03-03,9,1
4856,control,2026-03-11,4,0
4857,treatment,2026-03-10,8,0
4858,treatment,2026-03-15,7,1
4859,control,2026-03-12,6,0
4860,control,2026-03-13,9,1
4861,treatment,2026-03-04,9,0
4862,control,2026-03-13,4,1
4863,control,2026-03-12,6,1
4864,treatment,2026-03-05,15,0
4865,treatment,2026-03-13,5,0
4866,treatment,2026-03-06,7,1
4867,treatment,2026-03-12,8,0
4868,treatment,2026-03-14,9,0
4869,treatment,2026-03-03,12,0
4870,treatment,2026-03-15,9,1
4871,treatment,2026-03-06,7,0
4872,treatment,2026-03-05,14,0
4873,control,2026-03-02,9,0
4874,treatment,2026-03-09,6,0
4875,control,2026-03-10,8,0
4876,treatment,2026-03-07,13,0
4877,treatment,2026-03-09,7,0
4878,treatment,2026-03-10,3,1
4879,treatment,2026-03-14,9,1
4880,treatment,2026-03-08,6,0
4881,treatment,2026-03-03,10,0
4882,control,2026-03-11,5,1
4883,treatment,2026-03-12,4,0
4884,treatment,2026-03-12,13,0
4885,control,2026-03-06,5,1
4886,treatment,2026-03-06,8,1
4887,treatment,2026-03-12,6,0
4888,control,2026-03-04,6,1
4889,treatment,2026-03-03,9,0
4890,control,2026-03-11,9,0
4891,control,2026-03-10,5,0
4892,treatment,2026-03-15,8,0
4893,treatment,2026-03-08,9,1
4894,control,2026-03-15,2,1
4895,treatment,2026-03-07,13,1
4896,treatment,2026-03-06,6,0
4897,treatment,2026-03-15,8,0
